지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최고 기온(°C),10분 최다강수량(mm),1시간 최다강수(mm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 풍속(m/s),최대 풍속 풍향(16방위),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심적설(cm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2021-10-10,19.9,14.9,24.3,1.4,4.4,13.33,14.2,8.6,320.0,4.7,250.0,2.2,1882.0,270.0,17.9,80.0,89.0,20.7,1007.9,1020.7,1015.7,1017.9,11.5,0.0,0.65,3.12,,,,9.8,7.4,20.6,14.3,21.8,21.4,21.4,21.8,22.0,22.3,22.9,20.0,17.7,0.9,1.3,14.5,{비}0650-0825. {비}1049-1059. {비}1225-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}1250-{박무}{강도1}1500-1620. {박무}2155-2250.,
108,서울,2021-10-11,15.2,12.6,17.8,0.2,0.3,4.83,0.3,9.5,290.0,6.0,320.0,2.2,1889.0,50.0,11.4,67.0,78.6,13.5,1011.4,1022.9,1020.1,1021.6,11.4,1.7,1.58,8.47,,,,8.3,7.0,18.0,12.3,19.9,19.7,20.3,21.1,21.8,22.2,22.8,20.0,17.7,1.7,2.5,,-{비}-{비}{강도0}0300-0340. {비}0450-0530. {비}0625-0635. {비}0720-0740.,
108,서울,2021-10-12,17.9,15.8,21.3,,,,,10.6,110.0,5.9,70.0,3.3,2886.0,70.0,11.5,53.0,67.1,13.6,1014.8,1026.5,1022.4,1024.9,11.4,3.0,1.79,11.55,,,,6.9,5.6,18.2,13.1,19.7,19.4,19.7,20.4,21.2,22.1,22.7,20.0,17.7,2.8,4.0,,,
108,서울,2021-10-13,19.6,14.9,25.2,,,,,8.3,70.0,4.1,70.0,2.4,2056.0,50.0,13.0,52.0,66.6,15.1,1013.5,1026.3,1021.2,1023.6,11.3,9.0,2.7,17.28,,,,2.1,2.1,19.3,11.0,19.8,19.4,19.6,20.2,20.9,21.9,22.7,20.0,17.8,3.1,4.5,,,
108,서울,2021-10-14,19.7,17.4,23.9,,,,,6.9,180.0,4.2,270.0,2.0,1743.0,270.0,14.6,54.0,73.6,16.6,1009.2,1021.9,1017.2,1019.2,11.3,6.1,2.0,12.85,,,,5.8,5.4,20.9,13.8,20.8,20.4,20.4,20.7,21.0,21.7,22.6,20.1,17.8,2.6,3.7,0.0,{달코로나}2000-2120.,
108,서울,2021-10-15,19.0,17.0,21.4,0.0,0.0,7.83,0.0,5.8,360.0,3.8,320.0,2.1,1855.0,340.0,14.2,58.0,74.4,16.2,1008.2,1019.7,1016.9,1018.2,11.3,0.7,1.53,7.21,,,,9.6,4.4,20.1,15.9,20.8,20.4,20.5,20.9,21.1,21.6,22.5,20.0,17.8,2.1,3.0,0.0,{비}0310-0340. {비}0355-0555. {비}0755-{비}{강도0}0900-1140. {비}2225-{비}{강도0}2400-,
108,서울,2021-10-16,10.7,4.2,18.1,0.0,0.0,2.17,0.0,11.9,320.0,5.7,290.0,3.4,2908.0,290.0,-0.3,31.0,47.5,6.5,1013.0,1028.7,1019.2,1023.4,11.2,1.5,1.67,8.78,,,,6.1,3.5,13.8,1.0,18.2,18.4,19.3,20.2,21.0,21.5,22.4,20.0,17.8,2.6,3.7,,-{비}-0210.,
108,서울,2021-10-17,5.6,1.3,10.8,,,,,11.5,320.0,7.1,320.0,2.9,2488.0,270.0,-8.1,25.0,37.4,3.4,1017.7,1031.0,1026.0,1028.4,11.2,10.3,2.76,18.7,,,,0.0,0.0,10.5,-1.3,13.9,14.2,15.6,17.5,19.6,21.4,22.3,20.0,17.8,3.1,4.4,,,
108,서울,2021-10-18,9.6,2.8,16.1,1.3,4.8,4.08,5.6,6.2,180.0,3.6,200.0,2.0,1758.0,50.0,1.9,36.0,60.4,7.5,1012.9,1027.4,1020.3,1023.4,11.1,4.3,2.63,12.08,,,,6.6,6.1,11.7,-3.1,13.9,13.7,14.6,16.1,18.2,21.1,22.2,20.0,17.9,2.0,2.8,10.0,{비}1915-{비}{강도0}2100-2215. {박무}2010-{박무}{강도0}2100-{박무}{강도2}2400- {비}2255-{비}{강도0}2400-,
108,서울,2021-10-19,10.9,7.1,15.0,1.0,3.1,2.75,4.4,9.5,250.0,5.4,270.0,2.4,2104.0,270.0,5.8,47.0,72.8,9.5,1009.3,1022.4,1017.7,1019.7,11.1,6.5,2.47,13.34,,,,4.0,4.0,13.9,4.1,15.1,14.9,15.4,16.4,17.8,20.6,22.0,20.0,17.9,2.2,3.2,,-{비}-0245. -{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도0}0900-1030.,
108,서울,2021-10-20,9.5,4.6,15.8,,,,,5.9,250.0,3.7,250.0,1.7,1485.0,270.0,2.7,35.0,64.9,7.5,1011.0,1023.6,1019.2,1021.5,11.1,10.0,2.56,16.7,,,,0.3,0.3,12.7,-0.1,14.0,13.9,14.6,15.9,17.5,20.2,21.8,20.0,17.9,2.6,3.7,,,
108,서울,2021-10-21,9.8,4.9,16.2,,,,,5.9,320.0,3.6,320.0,1.7,1432.0,20.0,2.9,40.0,64.1,7.5,1009.7,1021.8,1018.3,1020.1,11.0,4.0,1.43,5.13,,,,3.3,0.1,12.2,0.5,13.7,13.6,14.3,15.4,17.0,19.8,21.6,19.9,17.9,1.1,1.5,,,
108,서울,2021-10-22,10.8,5.2,17.2,,,,,9.4,290.0,4.9,320.0,1.8,1590.0,290.0,2.3,33.0,58.4,7.2,1012.2,1026.1,1020.3,1022.6,11.0,10.0,2.58,16.45,,,,0.8,0.3,12.5,-0.6,13.5,13.4,14.0,15.1,16.7,19.5,21.4,19.9,17.9,3.0,4.3,,,
108,서울,2021-10-23,11.4,5.7,18.4,,,,,5.7,320.0,3.4,200.0,1.6,1404.0,270.0,2.6,30.0,57.3,7.4,1017.7,1029.6,1026.0,1028.1,11.0,9.6,2.53,16.25,,,,0.3,0.0,12.5,0.0,13.6,13.4,14.0,15.0,16.4,19.2,21.2,19.9,17.9,2.9,4.2,,,
108,서울,2021-10-24,11.4,6.0,18.1,,,,,6.6,340.0,3.2,290.0,1.7,1480.0,20.0,4.1,38.0,63.1,8.2,1015.9,1029.1,1023.8,1026.3,10.9,9.9,2.49,15.97,,,,0.3,0.1,12.4,0.4,13.6,13.3,13.9,14.9,16.2,18.9,20.9,19.9,17.9,2.5,3.5,,,
108,서울,2021-10-25,11.7,6.3,17.6,,,,,5.8,290.0,3.5,290.0,1.9,1606.0,290.0,4.7,35.0,64.5,8.5,1012.7,1025.4,1021.1,1023.1,10.9,7.0,2.46,11.74,,,,0.8,0.3,12.7,0.3,13.6,13.4,13.9,14.8,16.1,18.6,20.7,19.8,18.0,1.9,2.7,,,
108,서울,2021-10-26,13.0,7.7,19.0,,,,,5.3,290.0,3.0,180.0,1.7,1462.0,270.0,8.2,48.0,74.5,10.9,1009.9,1022.7,1018.5,1020.2,10.8,8.6,2.15,13.08,,,,3.6,0.5,12.9,1.3,14.0,13.7,14.0,14.8,16.0,18.4,20.5,19.8,18.0,2.1,3.0,0.0,{연무}1720-{연무}{강도0}1800-1930. {박무}2015-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2021-10-27,13.4,9.8,18.1,0.0,0.0,0.75,0.0,7.2,340.0,4.0,270.0,2.2,1909.0,290.0,5.8,32.0,63.4,9.5,1009.2,1021.7,1017.6,1019.5,10.8,8.2,2.44,14.72,,,,2.5,2.5,13.9,3.8,14.8,14.4,14.7,15.3,16.1,18.2,20.3,19.8,18.0,2.9,4.1,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1020. {비}0330-0415.,
108,서울,2021-10-28,12.7,7.1,20.0,,,,,4.8,50.0,3.7,290.0,1.4,1197.0,50.0,3.2,31.0,54.6,7.7,1013.1,1025.3,1021.5,1023.4,10.8,9.7,2.37,15.58,,,,0.0,0.0,12.7,-0.2,13.8,13.6,14.1,15.0,16.0,18.0,20.1,19.7,18.0,3.1,4.4,,,
108,서울,2021-10-29,14.6,10.5,20.6,,,,,6.3,110.0,3.7,90.0,2.0,1713.0,50.0,5.6,36.0,55.9,9.1,1014.5,1027.2,1022.7,1024.8,10.7,8.7,2.37,14.16,,,,4.6,0.1,13.9,6.1,14.4,14.1,14.3,15.0,15.9,17.9,19.9,19.7,18.0,2.7,3.9,,,
108,서울,2021-10-30,13.8,11.0,18.0,,,,,5.0,50.0,3.1,50.0,1.6,1350.0,50.0,6.5,48.0,62.4,9.7,1013.5,1024.9,1022.6,1023.8,10.7,1.6,1.45,6.35,,,,6.1,4.0,12.9,5.0,14.5,14.2,14.5,15.2,16.0,17.8,19.8,19.6,18.0,1.3,1.9,,,
108,서울,2021-10-31,14.1,9.2,20.3,0.7,0.7,0.58,0.7,7.4,320.0,3.9,320.0,1.6,1357.0,20.0,9.0,46.0,73.3,11.5,1013.4,1025.4,1021.7,1023.7,10.7,7.6,2.03,12.25,,,,3.8,1.8,14.0,2.8,14.6,14.2,14.4,15.0,15.8,17.7,19.6,19.6,18.0,2.1,2.9,0.7,{비}2015-2050. {박무}2310-{박무}{강도0}2400-,
108,서울,2021-11-01,12.9,10.3,16.9,,,,,6.9,200.0,4.0,250.0,1.9,1605.0,250.0,8.6,51.0,77.3,11.2,1013.1,1024.8,1021.9,1023.4,10.6,6.3,1.95,11.32,,,,3.0,2.8,13.4,3.8,14.6,14.3,14.6,15.2,15.9,17.6,19.5,19.5,18.0,1.8,2.6,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0850.,
108,서울,2021-11-02,11.5,7.9,16.9,,,,,5.7,270.0,3.5,250.0,1.7,1429.0,270.0,7.2,50.0,76.6,10.2,1011.6,1023.9,1020.1,1022.0,10.6,7.8,2.18,12.69,,,,4.0,1.4,12.4,1.5,13.8,13.6,14.0,14.8,15.8,17.5,19.4,19.5,18.0,2.0,2.9,,{박무}0125-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0950.,
108,서울,2021-11-03,12.1,7.6,17.1,,,,,5.7,360.0,3.7,250.0,1.5,1305.0,270.0,6.5,32.0,71.1,9.7,1009.2,1021.5,1017.5,1019.5,10.6,8.5,2.27,13.24,,,,3.0,1.3,12.3,0.9,13.6,13.3,13.7,14.5,15.6,17.4,19.3,19.4,18.1,2.2,3.1,,,
108,서울,2021-11-04,12.1,8.4,16.3,,,0.25,0.0,4.9,200.0,2.7,200.0,1.3,1160.0,20.0,8.6,63.0,80.4,11.2,1009.6,1022.0,1018.6,1019.9,10.5,3.9,1.44,6.9,,,,2.4,2.1,11.5,2.1,13.6,13.3,13.7,14.5,15.5,17.3,19.2,19.4,18.1,1.1,1.5,0.0,{박무}0005-0035. {박무}0350-{박무}{강도0}0600-{박무}{강도0}0900-1050. {비}1210-1225. {연무}1640-{연무}{강도0}1800-1930. {박무}1925-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2021-11-05,13.0,7.8,20.2,,,,,4.6,50.0,2.7,50.0,1.5,1327.0,20.0,6.3,27.0,68.5,9.6,1010.8,1023.2,1019.1,1021.1,10.5,9.2,2.11,12.76,,,,0.6,0.0,12.3,1.8,13.3,13.0,13.4,14.1,15.2,17.2,19.1,19.3,18.1,2.2,3.2,,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-1055. {연무}1050-{연무}{강도0}1200-1225.,
108,서울,2021-11-06,14.1,8.8,21.3,,,,,4.9,20.0,2.8,50.0,1.6,1385.0,20.0,6.0,34.0,61.1,9.4,1010.6,1022.6,1019.1,1020.8,10.5,8.3,2.11,12.8,,,,1.3,0.0,12.7,1.9,13.6,13.3,13.5,14.2,15.1,17.0,18.9,19.3,18.1,2.5,3.5,,{박무}0030-0130. {박무}0210-{박무}{강도0}0300-0310. {박무}0540-{박무}{강도0}0600-0640. {박무}0810-{박무}{강도0}0900-0910.,
108,서울,2021-11-07,15.3,9.7,21.3,,,,,9.2,110.0,4.9,160.0,2.1,1839.0,70.0,6.6,41.0,57.5,9.8,1009.4,1023.9,1014.4,1019.6,10.4,6.8,2.15,12.2,,,,7.0,1.4,13.1,2.4,13.9,13.6,13.7,14.3,15.1,16.9,18.8,19.2,18.1,2.6,3.8,14.0,,
108,서울,2021-11-08,8.6,4.5,15.5,,,18.5,25.7,16.6,270.0,9.3,270.0,3.2,2727.0,250.0,5.5,56.0,82.1,9.2,1001.4,1014.4,1006.2,1011.8,10.4,0.1,0.63,2.57,,,,9.9,6.3,10.0,2.7,13.2,13.0,13.5,14.4,15.3,16.8,18.7,19.1,18.1,0.6,0.9,12.4,{비}0505-{비}{강도0}0600-{비}{강도1}0900-{비}{강도0}1200-1255. {박무}0615-{박무}{강도1}0900-1055. {비}1320-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2021-11-09,4.9,3.0,6.5,,,11.08,2.0,9.4,270.0,5.1,270.0,2.4,2079.0,200.0,1.7,69.0,80.3,7.0,999.8,1014.1,1007.8,1010.4,10.4,0.0,0.62,3.4,,,,8.1,6.1,6.8,0.0,10.6,10.5,11.4,12.7,14.4,16.7,18.6,19.1,18.1,0.7,0.9,1.6,-{비}-0030. {비}0530-{비}{강도0}0600-{비}{강도0}0900-0950. {비}1025-1040. {비}1120-{비}{강도0}1200-{비}{강도0}1500-1640. {비}1920-1940. {비}2010-2030.,
108,서울,2021-11-10,4.2,0.7,7.7,,,4.58,0.3,9.5,270.0,5.7,270.0,2.5,2194.0,270.0,-0.2,55.0,73.4,6.1,998.0,1010.1,1006.5,1008.5,10.3,3.2,1.77,8.8,,,,7.4,5.9,7.0,-3.5,9.5,9.4,10.2,11.6,13.5,16.4,18.5,19.0,18.1,1.4,2.0,0.0,{눈}0610-{진눈깨비}0645-0850. {박무}0635-0710. {비}1745-{비}{강도0}1800-1835. {비}1950-2055.,
108,서울,2021-11-11,5.3,2.1,9.7,,,0.17,0.0,10.8,290.0,6.8,290.0,2.9,2470.0,270.0,-1.8,49.0,60.6,5.4,1001.0,1013.8,1009.4,1011.5,10.3,6.3,1.76,9.68,,,,3.0,3.0,6.5,-2.2,9.0,8.9,9.8,11.0,12.9,16.1,18.4,19.0,18.1,1.7,2.5,0.0,{비}1105-1115.,
108,서울,2021-11-12,4.5,1.3,8.6,,,,,11.2,320.0,5.8,290.0,2.6,2224.0,290.0,-3.8,40.0,55.4,4.6,1006.7,1019.2,1013.9,1017.3,10.3,8.3,2.33,13.47,,,,1.3,1.0,6.0,-5.3,8.2,8.1,9.0,10.4,12.3,15.7,18.2,18.9,18.1,2.0,2.8,,,
108,서울,2021-11-13,7.3,0.5,13.4,,,,,6.4,200.0,3.3,200.0,1.5,1253.0,20.0,1.2,49.0,66.1,6.8,1008.1,1020.5,1017.0,1018.6,10.2,5.4,1.9,9.9,,,,4.5,4.5,6.5,-5.5,8.2,7.9,8.6,9.9,11.8,15.4,18.0,18.9,18.1,1.4,2.1,,,
108,서울,2021-11-14,11.3,7.8,16.4,,,,,9.5,200.0,5.7,200.0,2.2,1875.0,50.0,5.5,38.0,69.8,9.1,1007.3,1019.4,1016.4,1017.7,10.2,6.4,1.97,10.52,,,,3.4,3.4,9.8,1.5,10.5,10.0,10.1,10.6,11.8,15.0,17.8,18.8,18.1,2.0,2.9,,,
108,서울,2021-11-15,10.1,5.8,15.7,,,,,5.3,250.0,3.2,270.0,1.6,1407.0,270.0,4.4,34.0,71.3,8.4,1011.2,1023.0,1019.3,1021.6,10.2,7.9,2.01,11.39,,,,3.6,0.0,9.0,-1.1,10.5,10.1,10.4,11.1,12.1,14.8,17.5,18.8,18.1,1.8,2.6,,{박무}0210-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1010.,
108,서울,2021-11-16,8.5,4.4,13.6,,,,,6.6,320.0,4.4,290.0,1.9,1661.0,270.0,1.6,34.0,65.5,6.9,1013.9,1025.6,1022.9,1024.4,10.1,9.0,2.04,12.07,,,,0.0,0.0,8.0,-2.3,9.9,9.7,10.1,11.0,12.1,14.6,17.3,18.7,18.1,2.1,3.0,,,
108,서울,2021-11-17,7.5,2.7,12.5,,,,,5.4,250.0,3.4,270.0,1.6,1378.0,270.0,0.6,36.0,64.1,6.4,1013.3,1026.4,1021.2,1023.8,10.1,7.3,2.0,11.0,,,,3.5,1.6,6.7,-5.0,9.2,9.0,9.5,10.5,11.9,14.5,17.1,18.6,18.1,1.9,2.7,0.0,{햇무리}1305-1410. {햇무리}1610-1625.,
108,서울,2021-11-18,11.9,7.7,16.2,,,2.08,0.0,8.8,180.0,5.5,230.0,2.4,2063.0,50.0,6.6,60.0,70.8,10.1,1007.5,1021.2,1015.7,1017.8,10.1,1.9,1.4,5.68,,,,7.5,7.3,10.5,5.7,10.7,10.1,10.1,10.7,11.7,14.3,17.0,18.6,18.1,1.1,1.6,0.0,{비}0410-0435. {비}0455-0520. {비}0925-0940. {연무}1425-{연무}{강도0}1500-1555. {비}1550-1630. {박무}1551-{박무}{강도0}1800-2025. {비}1715-1735.,
108,서울,2021-11-19,12.9,10.2,16.7,,,,,6.2,250.0,3.6,200.0,1.9,1649.0,200.0,10.2,65.0,84.8,12.5,1007.3,1019.7,1016.0,1017.6,10.1,0.9,0.82,4.98,,,,6.5,4.9,11.4,2.9,11.9,11.4,11.3,11.6,12.1,14.2,16.8,18.5,18.1,0.9,1.3,,{박무}0050-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1350. {연무}1345-{연무}{강도0}1500-{연무}{강도1}1800-1815. {박무}1810-{박무}{강도2}2100-{박무}{강도2}2400-,
108,서울,2021-11-20,10.4,6.8,15.6,,,,,4.5,200.0,3.0,180.0,1.6,1347.0,20.0,6.2,43.0,77.0,9.5,1010.4,1022.4,1019.6,1020.8,10.0,5.6,1.67,8.62,,,,3.3,1.0,9.7,0.1,11.2,10.9,11.1,11.7,12.4,14.2,16.7,18.5,18.1,1.4,2.1,,-{박무}-{박무}{강도1}0300-{박무}{강도2}0600-{박무}{강도1}0900-{박무}{강도1}1200-1250. {연무}1245-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도1}2100-2210. {박무}2205-{박무}{강도1}2400-,
108,서울,2021-11-21,10.4,7.6,13.1,,,2.92,5.9,14.9,290.0,7.9,270.0,1.9,1664.0,70.0,5.8,57.0,74.4,9.2,1005.9,1020.9,1011.3,1016.3,10.0,0.0,0.84,3.3,,,,8.9,3.9,9.7,4.6,11.0,10.6,10.8,11.4,12.3,14.2,16.5,18.4,18.1,1.0,1.4,7.2,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도1}0900-1155. {연무}1150-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-2110. {비}2105-{비}{강도0}2400- {박무}2105-{박무}{강도0}2400-,
108,서울,2021-11-22,2.7,-0.6,7.5,,,2.92,1.3,13.9,320.0,7.3,270.0,4.1,3531.0,270.0,-4.0,45.0,61.8,4.7,1005.5,1019.1,1012.7,1016.2,10.0,5.4,1.76,8.99,,,,3.3,2.9,4.5,-2.2,9.1,9.1,9.9,11.0,12.2,14.1,16.4,18.3,18.1,1.5,2.1,,-{박무}-0050. -{비}-0255.,
108,서울,2021-11-23,-0.6,-3.7,2.3,,,,,10.3,320.0,5.5,250.0,3.2,2770.0,270.0,-7.3,49.0,60.9,3.6,1007.9,1019.8,1017.0,1018.8,10.0,5.7,1.56,8.4,,,,2.9,2.9,1.6,-6.0,6.0,6.1,7.3,9.0,11.2,14.0,16.3,18.3,18.0,1.1,1.6,,,
108,서울,2021-11-24,4.1,-2.6,9.1,,,0.17,0.0,8.8,270.0,4.4,250.0,1.9,1664.0,230.0,-2.1,55.0,64.3,5.5,1006.4,1019.9,1015.1,1017.0,9.9,4.9,1.9,7.93,,,,3.9,3.9,2.3,-6.1,5.9,5.7,6.4,7.9,10.1,13.7,16.2,18.2,18.0,1.2,1.7,0.0,{비}1005-1015.,
108,서울,2021-11-25,5.7,2.6,9.9,,,,,8.2,290.0,4.7,290.0,2.2,1897.0,270.0,-3.2,33.0,55.0,4.9,1008.3,1023.0,1014.9,1018.8,9.9,7.9,1.83,10.25,,,,1.9,1.9,5.1,-3.4,6.7,6.4,6.9,8.0,9.8,13.4,16.1,18.1,18.0,2.0,2.8,,,
108,서울,2021-11-26,2.9,-0.5,7.2,,,0.83,0.0,8.1,290.0,4.3,290.0,2.2,1861.0,270.0,-4.9,34.0,57.5,4.3,1016.4,1030.9,1023.0,1027.2,9.9,4.7,1.87,7.6,,,,1.4,1.1,1.9,-7.1,5.6,5.5,6.3,7.6,9.5,13.1,15.9,18.0,18.0,1.3,1.9,0.0,{비}1355-1445.,
108,서울,2021-11-27,3.4,-1.4,10.1,,,,,5.8,340.0,3.9,340.0,1.6,1416.0,290.0,-5.7,31.0,53.0,4.0,1023.5,1036.2,1030.9,1034.4,9.9,9.2,2.0,11.85,,,,0.0,0.0,2.8,-7.5,5.1,5.0,5.7,7.0,8.9,12.8,15.7,18.0,18.0,1.7,2.5,,,
108,서울,2021-11-28,5.1,-1.3,12.4,,,,,4.6,70.0,2.8,50.0,1.5,1314.0,50.0,-4.4,28.0,52.4,4.4,1022.9,1036.3,1031.3,1033.7,9.8,8.0,2.01,11.02,,,,4.0,0.0,3.0,-6.2,5.2,5.0,5.5,6.7,8.6,12.4,15.5,17.9,18.0,1.8,2.6,,,
108,서울,2021-11-29,7.6,2.5,13.7,,,,,4.7,70.0,2.9,70.0,1.6,1372.0,20.0,0.7,47.0,62.0,6.5,1015.7,1031.4,1021.0,1026.3,9.8,4.7,1.52,7.47,,,,7.0,3.6,5.4,-3.3,6.5,6.0,6.2,7.1,8.5,12.1,15.3,17.8,18.0,1.3,1.9,16.9,,
108,서울,2021-11-30,5.7,0.7,8.9,,,13.75,27.2,16.4,290.0,8.4,250.0,3.7,3189.0,270.0,2.4,60.0,80.4,7.6,1000.8,1021.1,1005.1,1011.3,9.8,0.0,0.3,0.84,,,,9.0,7.8,5.7,0.0,7.3,6.9,7.1,7.8,8.8,11.9,15.1,17.8,18.0,0.9,1.3,10.3,{비}0405-{비}{강도1}0600-{비}{강도0}0900-{비}{강도0}1200-1320. {박무}0430-{박무}{강도1}0600-{박무}{강도1}0900-{박무}{강도0}1200-1325. {비}1420-{비}{강도0}1500-1655. {비}1845-{진눈깨비}1850-{싸락눈}1855-1905. {눈}2115-2250.,
108,서울,2021-12-01,-1.3,-3.0,1.5,,,,,13.2,290.0,7.2,290.0,4.2,3635.0,270.0,-10.0,38.0,51.8,2.9,1011.2,1025.4,1015.0,1022.1,9.8,9.1,1.96,12.23,,,,0.6,0.6,1.2,-6.2,4.5,4.5,5.6,6.9,8.5,11.7,14.9,17.7,18.0,1.6,2.2,,,
108,서울,2021-12-02,1.3,-4.6,5.0,,,2.58,0.1,8.0,180.0,4.6,200.0,2.1,1833.0,200.0,-3.9,49.0,68.9,4.8,1008.2,1025.3,1014.0,1018.9,9.8,4.1,1.69,6.48,,,,4.5,3.8,0.4,-9.8,3.3,3.2,4.1,5.6,7.7,11.4,14.7,17.6,17.9,0.9,1.4,0.5,{비}1420-{비}{강도0}1500-1530. {비}1735-{비}{강도0}1800-1810. {비}1925-2015.,
108,서울,2021-12-03,1.9,-1.8,4.6,,,2.0,0.4,10.7,270.0,5.8,290.0,2.9,2479.0,270.0,-7.2,29.0,53.3,3.8,1008.4,1024.0,1013.2,1019.1,9.7,9.1,2.03,11.85,,,,1.4,1.1,2.3,-6.6,4.0,3.8,4.3,5.5,7.3,11.1,14.4,17.5,17.9,1.9,2.7,,{비}0150-{비}{강도0}0300-0350.,
108,서울,2021-12-04,1.4,-2.7,7.0,,,,,9.3,290.0,4.8,320.0,2.0,1750.0,270.0,-8.5,33.0,48.5,3.2,1015.3,1029.0,1023.9,1026.1,9.7,7.2,1.92,10.46,,,,1.0,1.0,1.5,-8.8,3.2,3.1,3.9,5.2,7.1,10.9,14.2,17.5,17.9,1.7,2.4,,,
108,서울,2021-12-05,2.9,-2.3,9.6,,,,,4.8,50.0,2.9,70.0,1.4,1208.0,20.0,-6.7,30.0,50.4,3.7,1018.6,1031.6,1027.8,1029.4,9.7,9.2,1.91,11.07,,,,0.0,0.0,1.8,-8.0,3.3,3.1,3.7,4.9,6.7,10.6,13.9,17.4,17.9,1.6,2.3,,,
108,서울,2021-12-06,5.4,-0.7,12.1,,,,,4.4,70.0,2.8,320.0,1.6,1397.0,20.0,-1.7,38.0,61.4,5.4,1016.5,1028.5,1025.3,1027.2,9.7,7.3,1.92,9.37,,,,4.1,0.1,2.5,-5.7,4.0,3.6,3.9,4.9,6.6,10.3,13.7,17.3,17.9,1.4,2.0,,,
108,서울,2021-12-07,6.8,2.6,13.3,,,,,3.8,230.0,2.6,200.0,1.2,1072.0,50.0,1.0,44.0,68.3,6.6,1018.8,1031.5,1027.6,1029.5,9.7,8.3,1.66,9.35,,,,0.0,0.0,3.6,-4.2,5.2,4.7,4.8,5.5,6.7,10.1,13.5,17.2,17.9,1.5,2.2,,,
108,서울,2021-12-08,6.7,1.9,13.3,,,,,4.0,50.0,2.6,50.0,1.5,1324.0,20.0,1.2,44.0,70.0,6.7,1021.5,1034.0,1031.2,1032.2,9.7,9.1,1.81,10.53,,,,1.6,0.0,3.7,-5.4,5.4,5.0,5.2,5.9,6.9,10.0,13.3,17.1,17.8,1.6,2.3,,,
108,서울,2021-12-09,6.5,2.7,9.7,,,,,5.2,70.0,3.5,70.0,2.2,1937.0,50.0,1.3,58.0,70.3,6.7,1018.6,1032.1,1026.3,1029.3,9.7,1.4,1.07,4.98,,,,6.9,1.9,3.8,-1.6,5.5,5.2,5.4,6.0,7.1,9.9,13.2,17.1,17.8,1.1,1.6,,,
108,서울,2021-12-10,7.0,5.8,8.2,,,2.78,0.7,5.3,50.0,3.4,70.0,2.1,1819.0,50.0,3.9,68.0,81.5,8.2,1014.6,1027.0,1023.2,1025.2,9.6,0.0,0.24,1.35,,,,8.1,6.3,5.2,-0.1,6.3,5.9,5.9,6.4,7.3,9.8,13.0,17.0,17.8,0.4,0.6,0.7,{비}0910-1115. {비}1455-{비}{강도0}1500-1530. {박무}1505-1650. {비}1603-1610. {박무}1845-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2021-12-11,6.0,4.4,9.8,,,,,7.0,340.0,3.6,290.0,1.4,1180.0,270.0,3.3,66.0,83.6,7.8,1015.4,1028.4,1024.7,1026.1,9.6,3.5,1.47,7.34,,,,8.1,4.0,5.4,-0.5,6.6,6.1,6.2,6.6,7.4,9.8,12.9,16.9,17.8,1.0,1.4,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1325. {연무}1320-{연무}{강도0}1500-{연무}{강도0}1800-2025. {박무}2020-{박무}{강도0}2100-{박무}{강도0}2400-,
