지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최저 기온 시각(hhmm),최고 기온(°C),최고 기온 시각(hhmm),10분 최다강수량(mm),10분 최다강수 시각(hhmm),1시간 최다강수(mm),1시간 최다강수 시각(hhmm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmm),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도 시각(hhmm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmm),최저 해면기압(hPa),최저 해면기압 시각(hhmm),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사 시각(hhmm),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmm),일 최심적설(cm),일 최심적설 시각(hhmm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2016-05-20,24.0,16.8,0527,31.6,1552,N/A,N/A,N/A,N/A,N/A,N/A,6.9,250,1703,4.3,270,1723,1.8,1573,20,5.0,10,1455,32.0,9.1,1007.2,1018.2,1036,1011.2,2120,1017.0,14.3,12.8,1200,3.0,23.48,N/A,N/A,N/A,N/A,N/A,0.6,0.0,28.4,11.6,24.3,23.2,22.2,20.4,20.0,17.3,16.0,12.9,13.1,5.5,6.2,N/A,{연무}1650-1755.,N/A
108,서울,2016-05-21,24.1,17.8,0531,30.4,1410,N/A,N/A,N/A,N/A,N/A,N/A,6.9,160,1308,3.5,110,1040,2.0,1691,70,1.5,12,1324,23.8,6.9,1007.9,1019.9,0829,1015.4,1722,1017.7,14.4,12.4,1300,3.07,24.05,N/A,N/A,N/A,N/A,N/A,2.6,0.0,29.3,12.5,24.8,23.5,22.5,20.8,20.3,17.6,16.1,13.0,13.1,7.1,8.5,N/A,N/A,N/A
108,서울,2016-05-22,24.7,17.6,0603,31.7,1629,N/A,N/A,N/A,N/A,N/A,N/A,5.8,110,1231,3.6,290,1800,1.9,1666,50,7.5,17,1433,35.0,10.4,1006.0,1017.8,0732,1013.2,1658,1015.8,14.4,11.8,1200,3.03,24.63,N/A,N/A,N/A,N/A,N/A,2.8,1.1,30.8,12.1,25.6,24.2,23.0,21.1,20.6,17.8,16.2,13.1,13.1,3.5,5.2,N/A,N/A,N/A
108,서울,2016-05-23,23.3,18.3,0620,29.4,1410,N/A,N/A,N/A,N/A,N/A,N/A,9.8,320,2014,4.8,250,1854,2.1,1797,50,9.4,25,1239,43.0,11.8,1002.2,1015.5,0001,1008.7,2335,1012.0,14.4,7.7,1100,2.35,17.7,N/A,N/A,N/A,N/A,N/A,7.5,1.9,28.1,13.7,25.0,24.1,23.3,21.6,21.0,18.1,16.4,13.2,13.2,3.2,4.1,34.5,{연무}1415-{연무}{강도0}1500-1645.,N/A
108,서울,2016-05-24,16.8,15.4,2345,21.8,0005,2.5,332,7.5,327,11.17,38.5,11.9,200,0058,6.0,200,0107,2.6,2281,250,13.7,46,0001,82.6,15.7,996.9,1008.9,0040,1005.4,0704,1006.9,14.4,2.3,1500,1.07,7.08,N/A,N/A,N/A,N/A,N/A,7.0,5.4,18.5,13.3,19.3,20.5,21.4,20.7,21.1,18.4,16.7,13.3,13.2,1.8,2.0,4.0,{비}0015-{비}{강도1}0300-{비}{강도1}0600-{비}{강도1}0900-1125. {박무}0650-{박무}{강도0}0900-{박무}{강도0}1200-1240. {박무}2350-{박무}{강도0}2400-,N/A
108,서울,2016-05-25,19.7,15.3,0027,24.4,1420,N/A,N/A,N/A,N/A,N/A,N/A,8.4,230,1515,4.7,200,1508,2.7,2297,230,13.3,46,1402,67.9,15.3,999.8,1011.0,1042,1007.9,1753,1009.7,14.5,5.1,1200,2.92,15.6,N/A,N/A,N/A,N/A,N/A,6.9,6.9,21.1,14.0,21.3,20.7,20.4,19.6,20.0,18.5,16.8,13.3,13.2,2.3,3.7,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0855. {연무}0850-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,N/A
108,서울,2016-05-26,19.4,17.5,2357,22.9,1207,0.0,N/A,0.0,N/A,1.25,0.0,7.5,320,1414,4.3,230,1109,1.8,1529,270,14.1,52,1208,72.0,16.1,1000.5,1011.8,2321,1009.1,1607,1010.4,14.5,1.5,1100,1.56,8.3,N/A,N/A,N/A,N/A,N/A,8.1,2.4,19.4,15.7,19.8,20.2,20.5,19.7,20.2,18.5,17.0,13.4,13.2,0.8,1.3,0.0,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도1}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-2245. {박무}2240-{박무}{강도1}2400- {비}1315-1350. {비}1415-1455.,N/A
108,서울,2016-05-27,20.9,14.8,0550,27.1,1455,N/A,N/A,N/A,N/A,N/A,N/A,5.7,270,1720,3.8,270,1723,1.7,1467,270,12.0,28,1420,61.3,14.2,1001.3,1013.3,0718,1009.4,1855,1011.3,14.5,8.3,1100,2.98,20.68,N/A,N/A,N/A,N/A,N/A,7.1,3.1,23.2,12.6,22.3,21.2,20.6,19.4,19.8,18.5,17.1,13.4,13.2,2.5,4.1,N/A,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-0848. {연무}0844-{연무}{강도1}0900-{연무}{강도0}1200-1440.,N/A
108,서울,2016-05-28,21.7,17.2,0605,28.0,1502,N/A,N/A,N/A,N/A,N/A,N/A,7.5,250,1701,4.5,270,1706,2.1,1848,250,12.0,36,1407,56.1,14.1,997.9,1010.0,0113,1005.5,1726,1007.8,14.5,13.1,1200,2.94,23.9,N/A,N/A,N/A,N/A,N/A,2.9,0.8,28.3,13.7,24.1,22.9,21.9,20.3,20.3,18.5,17.1,13.5,13.2,5.7,6.5,N/A,{연무}0230-{연무}{강도0}0300-0515. {박무}0505-{박무}{강도0}0600-0820. {연무}0815-{연무}{강도0}0900-1035.,N/A
108,서울,2016-05-29,21.5,17.2,0155,27.6,1543,N/A,N/A,N/A,N/A,N/A,N/A,7.5,270,1847,5.2,270,1938,2.3,1946,270,12.0,34,1441,56.1,14.1,994.8,1006.7,0001,1002.4,1628,1004.6,14.5,8.7,1200,2.95,20.67,N/A,N/A,N/A,N/A,N/A,4.1,2.5,27.6,13.6,23.9,23.2,22.4,20.9,20.9,18.6,17.3,13.6,13.3,3.5,4.9,N/A,{연무}0840-{연무}{강도0}0900-1050. {박무}2315-{박무}{강도0}2400-,N/A
108,서울,2016-05-30,22.1,16.9,0553,28.9,1450,N/A,N/A,N/A,N/A,N/A,N/A,9.0,270,1654,6.0,270,1658,2.4,2047,270,12.4,26,1419,57.3,14.4,996.9,1008.0,1021,1005.0,0057,1006.7,14.6,12.8,1200,2.99,24.57,N/A,N/A,N/A,N/A,N/A,0.0,0.0,30.1,13.7,25.2,24.0,23.0,21.4,21.1,18.8,17.3,13.6,13.2,4.0,5.4,N/A,{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0710. {연무}0705-{연무}{강도0}0900-1050. {연무}2120-2310. {박무}2305-{박무}{강도0}2400-,N/A
108,서울,2016-05-31,21.6,17.4,0537,27.6,1433,N/A,N/A,N/A,N/A,N/A,N/A,9.2,270,1506,5.3,270,1522,2.5,2140,270,13.8,39,1411,63.6,15.8,997.4,1009.6,1034,1005.4,1418,1007.3,14.6,11.6,1200,2.86,21.99,N/A,N/A,N/A,N/A,N/A,2.9,0.0,27.9,14.8,25.0,24.1,23.4,21.8,21.5,19.0,17.5,13.7,13.3,4.2,5.6,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0718. {연무}0710-{연무}{강도0}0900-{연무}{강도0}1200-1340.,N/A
108,서울,2016-06-01,23.3,17.1,0400,29.9,1558,N/A,N/A,N/A,N/A,N/A,N/A,8.0,70,0805,4.6,90,0933,2.1,1841,50,9.4,23,1510,45.8,12.0,997.4,1008.8,2206,1005.1,1739,1007.1,14.6,13.1,1200,3.01,24.45,N/A,N/A,N/A,N/A,N/A,2.4,0.9,29.6,13.3,25.6,24.6,23.7,22.0,21.7,19.2,17.6,13.8,13.3,3.1,5.3,N/A,N/A,N/A
108,서울,2016-06-02,23.2,17.2,0535,29.1,1345,N/A,N/A,N/A,N/A,N/A,N/A,8.3,270,1525,4.6,270,1429,2.4,2090,50,7.7,25,1454,38.3,10.5,1000.0,1011.7,2312,1007.9,1734,1009.8,14.6,13.5,1200,2.96,25.38,N/A,N/A,N/A,N/A,N/A,0.6,0.3,31.7,12.6,26.0,25.0,24.1,22.3,21.9,19.3,17.7,13.8,13.3,5.0,6.0,N/A,N/A,N/A
108,서울,2016-06-03,22.2,17.6,0517,27.7,1431,N/A,N/A,N/A,N/A,N/A,N/A,8.2,290,1642,4.8,290,1726,2.2,1899,270,9.9,29,1235,48.1,12.3,1000.9,1012.0,0806,1009.6,1534,1010.8,14.6,11.7,1100,2.78,22.84,N/A,N/A,N/A,N/A,N/A,4.0,0.5,29.6,13.9,25.8,24.9,24.2,22.5,22.2,19.5,17.9,13.9,13.3,3.0,5.1,N/A,N/A,N/A
108,서울,2016-06-04,21.2,18.2,0426,26.3,1530,N/A,N/A,N/A,N/A,N/A,N/A,7.4,270,2010,4.0,200,1754,1.6,1401,270,10.7,35,1529,51.8,12.9,999.1,1010.2,0742,1007.6,1533,1008.9,14.6,2.7,1400,2.03,11.24,N/A,N/A,N/A,N/A,N/A,7.5,2.8,25.7,13.7,23.6,23.5,23.6,22.3,22.3,19.8,18.1,14.1,13.4,2.3,3.8,N/A,N/A,N/A
108,서울,2016-06-05,24.7,17.3,0528,32.2,1551,N/A,N/A,N/A,N/A,N/A,N/A,6.3,250,1748,4.4,270,1812,1.7,1435,70,11.5,21,1543,47.3,13.7,1000.5,1011.9,2330,1008.7,1644,1010.3,14.7,11.8,1200,2.94,24.43,N/A,N/A,N/A,N/A,N/A,3.5,2.6,33.7,13.1,26.6,25.0,23.8,22.1,21.9,19.8,18.1,14.1,13.4,6.5,7.0,N/A,N/A,N/A
108,서울,2016-06-06,23.3,20.8,0558,28.4,1330,0.0,N/A,0.0,N/A,0.83,0.0,7.0,110,1303,3.8,160,0158,2.3,1995,110,11.7,31,1254,49.1,13.9,1002.4,1013.8,0805,1010.7,1555,1012.2,14.7,4.6,1100,2.49,15.57,N/A,N/A,N/A,N/A,N/A,7.4,2.4,28.0,18.3,25.7,25.2,24.5,22.8,22.6,20.0,18.3,14.2,13.5,5.2,6.2,0.1,{햇무리}1140-1235. {비}1352-1420. {비}2053-{비}{강도0}2100-2115.,N/A
108,서울,2016-06-07,21.7,19.6,0343,25.9,1659,0.1,N/A,0.1,N/A,2.32,0.1,8.9,250,1757,4.6,270,1806,1.7,1458,270,15.7,50,1607,69.5,17.8,1000.3,1012.0,0001,1008.1,1727,1010.2,14.7,2.3,1000,1.8,9.42,N/A,N/A,N/A,N/A,N/A,6.8,5.8,22.8,15.9,23.8,24.0,23.9,22.5,22.7,20.2,18.5,14.3,13.5,2.1,2.9,0.0,{비}0029-0047. {비}0107-0225. {박무}0840-{박무}{강도0}0900-1040. {비}1412-1455.,N/A
108,서울,2016-06-08,22.1,18.2,0528,27.7,1431,N/A,N/A,N/A,N/A,N/A,N/A,7.8,270,1601,4.7,270,1747,2.3,1970,270,14.9,43,1247,65.9,17.0,999.7,1011.0,2241,1007.9,1709,1009.6,14.7,11.6,1200,2.5,20.45,N/A,N/A,N/A,N/A,N/A,5.1,3.0,31.3,15.8,25.8,24.6,23.8,22.2,22.3,20.2,18.5,14.3,13.4,3.8,4.6,N/A,{박무}0120-{박무}{강도0}0300-{박무}{강도0}0600-0620.,N/A
108,서울,2016-06-09,24.1,17.8,0538,31.3,1501,N/A,N/A,N/A,N/A,N/A,N/A,7.6,250,1630,4.8,250,1712,2.0,1702,270,15.0,31,1538,59.5,17.1,1000.9,1012.2,0819,1008.9,1809,1010.7,14.7,12.4,1200,2.74,22.84,N/A,N/A,N/A,N/A,N/A,1.4,0.9,32.8,14.8,27.0,25.6,24.5,22.7,22.5,20.2,18.6,14.3,13.4,4.5,5.2,N/A,{박무}0450-{박무}{강도0}0600-0750. {연무}0745-{연무}{강도0}0900-{연무}{강도0}1200-1230.,N/A
108,서울,2016-06-10,24.6,20.2,0551,31.3,1359,N/A,N/A,N/A,N/A,N/A,N/A,8.0,270,1752,5.5,290,1744,2.2,1914,270,15.9,36,1222,60.9,18.1,1001.6,1012.8,0835,1009.9,1724,1011.4,14.7,12.1,1100,2.6,21.74,N/A,N/A,N/A,N/A,N/A,2.1,1.3,32.6,15.8,27.7,26.4,25.3,23.3,23.0,20.4,18.7,14.4,13.4,4.1,5.5,N/A,{연무}1315-{연무}{강도0}1500-1630.,N/A
108,서울,2016-06-11,23.5,20.9,0336,26.5,1453,1.5,1516,1.5,1507,2.8,3.0,6.2,270,2346,3.9,250,2353,1.7,1505,250,18.5,54,1103,74.3,21.4,1000.1,1011.7,0031,1008.2,1656,1009.9,14.7,0.7,1000,1.47,7.81,N/A,N/A,N/A,N/A,N/A,8.3,8.3,25.9,18.6,25.3,25.1,24.9,23.4,23.5,20.6,18.9,14.5,13.5,0.8,1.5,4.5,{박무}0340-{박무}{강도0}0600-{박무}{강도0}0900-0915. {연무}0910-0950. {연무}1440-{연무}{강도0}1500-1530. {박무}1520-{박무}{강도0}1800-1840. {소나기}1338-1355. {소나기}1507-1553. {소나기}2215-{소나기}{강도0}2400-,N/A
108,서울,2016-06-12,23.5,19.9,2358,26.7,1449,1.0,515,1.5,-2331,1.87,1.5,6.0,270,1626,4.0,270,1635,2.1,1775,250,19.6,60,1450,79.4,22.8,995.6,1008.9,0001,1002.9,1926,1005.4,14.7,3.9,1400,1.46,10.48,N/A,N/A,N/A,N/A,N/A,8.3,5.1,25.4,18.0,25.1,24.5,24.2,22.9,23.2,20.8,19.0,14.6,13.5,1.8,2.4,N/A,-{소나기}-0040. {소나기}0243-0250. {비}0305-0315. {비}0450-0545.  {박무}0040-{박무}{강도0}0300-{박무}{강도0}0600-0815. {박무}2140-{박무}{강도0}2400-,N/A
108,서울,2016-06-13,23.5,19.4,0446,29.6,1517,N/A,N/A,N/A,N/A,N/A,N/A,7.8,270,1740,5.0,270,1843,2.4,2046,270,17.5,45,1507,70.5,20.1,992.2,1003.7,0001,999.4,1657,1001.9,14.7,9.2,1200,2.68,19.87,N/A,N/A,N/A,N/A,N/A,5.1,4.1,27.5,17.7,26.0,25.2,24.3,22.8,23.0,20.9,19.2,14.7,13.6,3.8,4.7,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-0955. {연무}0945-{연무}{강도0}1200-1230.,N/A
108,서울,2016-06-14,23.8,19.7,0506,29.5,1454,0.0,N/A,0.0,N/A,1.18,0.0,8.4,270,1633,5.2,270,1656,2.1,1797,230,15.9,44,1455,62.5,18.1,992.9,1003.8,2224,1001.4,0027,1002.6,14.8,7.8,1300,2.63,19.48,N/A,N/A,N/A,N/A,N/A,6.0,2.5,31.8,16.3,27.0,25.8,24.9,23.2,23.3,20.9,19.2,14.6,13.5,2.5,4.0,10.0,{박무}0440-{박무}{강도0}0600-0640. {연무}1250-{연무}{강도0}1500-1530. {비}1944-2055.,N/A
108,서울,2016-06-15,20.9,17.4,0743,24.5,1223,2.5,629,7.0,539,11.0,15.5,10.0,200,1756,5.3,200,1805,2.7,2357,200,17.5,58,1156,81.8,20.0,990.5,1003.6,0626,998.3,1700,1000.3,14.8,1.9,1100,2.18,7.05,N/A,N/A,N/A,N/A,N/A,9.0,7.1,20.8,16.3,22.5,23.4,24.1,23.0,23.6,21.1,19.4,14.9,13.7,2.6,3.0,5.5,{비}0417-0427. {비}0447-0454. {비}0546-{비}{강도0}0600-0835. {비}0925-0935. {비}1230-{비}{강도0}1500- {비}{강도0}1800-1859. {비}1940-2055. {천둥}{강도0}(S)0549-{천둥}{강도0}(S)0600-{천둥}{강도0}(SSE)0602-0610. {천둥}{강도0}(S)1255-1310. {천둥}{강도0}(S)1355-1423. {박무}0555-{박무}{강도0}0600-0845. {박무}1530-{박무}{강도0}1800-1920.,N/A
108,서울,2016-06-16,20.9,18.6,0603,24.9,1530,0.0,N/A,0.0,N/A,0.27,0.0,8.4,250,1525,5.5,270,1615,2.8,2417,200,15.8,51,1355,73.5,18.0,990.3,1003.6,2346,998.3,0351,1000.1,14.8,7.0,1500,1.86,13.83,N/A,N/A,N/A,N/A,N/A,6.9,6.1,22.4,17.2,22.7,22.6,22.8,21.9,22.8,21.1,19.5,14.9,13.6,2.8,3.5,N/A,{비}0519-0535. {박무}2310-{박무}{강도0}2400-,N/A
108,서울,2016-06-17,23.8,18.6,0246,29.1,1527,N/A,N/A,N/A,N/A,N/A,N/A,8.3,180,1342,5.1,270,1558,2.5,2172,230,15.9,42,1257,63.1,18.1,998.0,1010.9,2326,1003.6,0001,1007.8,14.8,12.0,1200,2.8,22.38,N/A,N/A,N/A,N/A,N/A,2.5,2.5,28.6,16.7,25.2,24.1,23.4,22.0,22.6,21.1,19.5,14.9,13.6,3.2,5.3,N/A,{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0820. {연무}0815-{연무}{강도0}0900-1040.,N/A
108,서울,2016-06-18,24.5,20.1,0522,29.9,1524,N/A,N/A,N/A,N/A,N/A,N/A,8.6,290,1648,6.0,290,1657,1.8,1583,270,15.3,39,1110,58.0,17.4,1001.3,1012.4,0857,1009.9,1828,1011.1,14.8,12.5,1100,2.66,22.46,N/A,N/A,N/A,N/A,N/A,1.3,0.5,31.4,16.3,26.7,25.5,24.7,22.9,23.1,21.1,19.6,15.0,13.7,4.0,5.3,0.0,{연무}0055-{연무}{강도0}0300-0400. {박무}0350-{박무}{강도0}0600-0635. {연무}0625-0830. {연무}1140-{연무}{강도0}1200-{연무}{강도0}1500-1740.,N/A
108,서울,2016-06-19,24.1,20.3,0451,29.3,1532,0.0,N/A,0.0,N/A,1.0,0.0,8.4,320,1714,5.3,290,1802,1.9,1675,270,16.8,46,1336,64.5,19.2,998.1,1010.2,0004,1006.2,1532,1007.8,14.8,8.8,1300,2.7,18.36,N/A,N/A,N/A,N/A,N/A,4.4,4.4,30.0,16.6,26.5,25.7,25.0,23.4,23.5,21.2,19.7,15.1,13.7,2.5,4.0,0.0,{연무}0420-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-1230. {비}0630-0650. {비}1005-1045.,N/A
108,서울,2016-06-20,24.7,19.6,0512,30.7,1625,N/A,N/A,N/A,N/A,N/A,N/A,5.7,270,0225,3.6,290,1706,1.7,1445,250,17.5,40,1538,66.0,20.1,996.7,1008.8,0229,1003.4,1827,1006.4,14.8,6.3,1200,2.42,16.89,N/A,N/A,N/A,N/A,N/A,6.8,3.4,29.3,16.1,26.7,25.9,25.2,23.6,23.7,21.4,19.8,15.2,13.7,2.1,3.6,N/A,{박무}0145-{박무}{강도0}0300-{박무}{강도0}0600-0825. {연무}0820-{연무}{강도0}0900-1050. {햇무리}1355-1424.,N/A
108,서울,2016-06-21,26.0,21.0,0522,31.3,1313,N/A,N/A,N/A,N/A,N/A,N/A,7.3,250,1521,4.3,290,1609,1.7,1481,270,17.3,36,1308,60.1,19.8,996.8,1007.2,0835,1004.9,0024,1006.5,14.8,7.2,1300,2.18,16.41,N/A,N/A,N/A,N/A,N/A,6.1,0.4,30.6,16.3,27.4,26.3,25.5,23.8,23.9,21.4,19.8,15.2,13.7,4.0,6.0,0.0,{햇무리}1025-1040. {연무}1340-{연무}{강도0}1500-1730. {연무}2045-{연무}{강도0}2100-{연무}{강도0}2400-,N/A
108,서울,2016-06-22,24.3,20.9,2341,30.2,1313,16.5,1355,26.0,1339,4.37,30.5,9.5,320,1405,6.8,340,1406,2.0,1766,50,19.3,48,1153,75.1,22.5,995.5,1007.4,0159,1003.5,1318,1005.2,14.8,1.0,1100,1.64,8.64,N/A,N/A,N/A,N/A,N/A,6.4,2.8,26.2,19.1,25.1,25.2,25.3,23.9,24.1,21.6,19.9,15.3,13.8,7.7,8.0,30.5,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-1350. {비}0315-0325. {비}0345-0357. {비}1335-{소나기}1350-{비}1450-{비}{강도1}1500-1735. {천둥}{강도0}(SE)1358-{천둥}{강도1}(SE)1405-{천둥}{강도1}(NE)1425-1432. {박무}1510-{박무}{강도0}1800-1850.,N/A
108,서울,2016-06-23,24.7,19.6,0434,29.4,1423,0.1,N/A,0.1,N/A,1.38,0.1,9.4,290,1659,6.3,290,1703,2.1,1811,50,18.8,51,1211,71.0,21.7,995.9,1007.4,0713,1004.2,2345,1005.6,14.8,7.3,1100,2.77,16.45,N/A,N/A,N/A,N/A,N/A,5.0,2.9,26.1,17.5,25.2,24.5,24.4,23.2,23.7,21.7,20.0,15.4,13.8,2.2,2.8,3.1,{연무}1740-{연무}{강도0}1800-{연무}{강도0}2100-2215. {박무}2210-{박무}{강도0}2400- {비}2237-{비}{강도0}2400-,N/A
108,서울,2016-06-24,23.1,21.1,2354,25.7,1536,0.5,36,1.0,619,11.5,3.5,8.8,230,1616,5.3,270,1617,2.0,1769,270,18.3,56,1926,75.8,21.3,989.7,1004.4,0003,996.5,1515,999.4,14.8,3.2,1500,1.3,8.81,N/A,N/A,N/A,N/A,N/A,7.3,5.4,23.4,18.7,24.1,24.2,24.4,23.2,23.9,21.8,20.2,15.4,13.9,2.0,2.4,0.5,-{박무}-{박무}{강도2}0300-{박무}{강도0}0600-{박무}{강도0}0900-1130. -{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1040. {비}1250-1340.,N/A
108,서울,2016-06-25,22.8,19.2,0459,26.7,1705,N/A,N/A,N/A,N/A,N/A,N/A,10.5,250,1537,5.9,270,1134,2.8,2445,270,15.0,43,1338,63.1,17.1,993.1,1006.6,2348,1001.0,0108,1002.8,14.8,9.1,1000,2.72,18.54,N/A,N/A,N/A,N/A,N/A,4.5,3.8,24.9,17.2,24.2,23.7,23.8,22.7,23.5,21.8,20.2,15.5,13.9,2.2,4.3,N/A,N/A,N/A
108,서울,2016-06-26,24.4,19.4,0532,30.3,1443,N/A,N/A,N/A,N/A,N/A,N/A,8.6,270,1710,5.2,270,1727,2.7,2367,270,15.1,27,1334,58.4,17.2,998.7,1011.0,2323,1006.4,0001,1008.4,14.7,13.4,1200,3.09,25.57,N/A,N/A,N/A,N/A,N/A,0.8,0.5,30.5,16.5,26.4,25.2,24.4,23.0,23.5,21.8,20.3,15.5,13.9,3.9,5.8,N/A,N/A,N/A
108,서울,2016-06-27,24.4,19.9,0458,29.5,1507,N/A,N/A,N/A,N/A,N/A,N/A,6.7,270,1518,4.3,270,1717,1.6,1425,270,14.2,30,1622,55.5,16.3,999.8,1011.1,0029,1007.6,1658,1009.6,14.8,5.0,1400,2.0,13.72,N/A,N/A,N/A,N/A,N/A,6.6,3.4,28.3,16.3,25.8,25.0,24.7,23.5,24.0,21.9,20.4,15.7,14.0,1.8,3.0,N/A,N/A,N/A
108,서울,2016-06-28,24.7,20.4,0531,29.7,1405,N/A,N/A,N/A,N/A,N/A,N/A,6.7,270,1639,4.4,270,1639,1.8,1521,270,16.2,34,1814,61.1,18.5,1000.5,1011.7,2341,1008.6,1602,1010.3,14.8,9.2,1200,2.67,17.87,N/A,N/A,N/A,N/A,N/A,5.0,3.4,27.9,16.9,26.3,25.7,25.0,23.5,23.9,22.0,20.5,15.8,14.0,2.4,4.1,N/A,{박무}0220-{박무}{강도0}0300-{박무}{강도0}0600-0758. {연무}0753-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-1730.,N/A
108,서울,2016-06-29,25.3,20.9,0535,30.2,1420,N/A,N/A,N/A,N/A,N/A,N/A,7.4,70,0809,4.7,160,1315,2.2,1930,200,16.2,40,1307,58.0,18.6,1000.3,1011.5,0001,1008.3,1446,1010.1,14.7,7.5,1200,2.73,17.64,N/A,N/A,N/A,N/A,N/A,6.9,4.8,30.9,16.7,27.4,26.4,25.6,23.9,24.2,22.0,20.5,15.8,14.0,3.7,5.0,0.1,N/A,N/A
108,서울,2016-06-30,24.6,23.0,0455,26.9,1238,0.1,N/A,0.1,N/A,5.28,0.2,8.4,200,1237,5.0,200,2155,2.8,2401,200,20.4,65,1144,78.1,24.0,999.8,1011.1,0826,1008.2,2052,1009.6,14.7,0.9,1200,1.4,7.45,N/A,N/A,N/A,N/A,N/A,9.5,7.4,26.0,21.7,25.8,25.6,25.4,24.0,24.4,22.1,20.5,15.8,14.0,2.0,2.1,0.5,{비}0325-0336. {비}0355-0520. {비}0745-{비}{강도0}0900-0950. {비}1107-1127. {비}1855-1940. {비}2014-2045. {박무}0440-{박무}{강도0}0600-{박무}{강도0}0900-1145. {연무}1135-1230.,N/A
108,서울,2016-07-01,24.0,22.0,2305,26.6,1159,20.5,1526,31.5,1440,13.03,108.5,10.6,230,1526,4.8,200,0122,2.3,1958,200,21.4,69,1051,86.5,25.6,994.5,1009.0,0055,998.4,2146,1004.2,14.7,0.0,1000,0.57,3.23,N/A,N/A,N/A,N/A,N/A,9.9,7.3,23.9,21.5,24.2,24.3,24.6,23.6,24.3,22.2,20.6,15.9,14.1,1.0,1.4,112.1,{박무}0040-0230. {박무}1745-{박무}{강도0}1800-{박무}{강도0}2100-2320. {비}0138-0237. {비}1157-{비}{강도0}1200-{비}{강도1}1500-{소나기}1528-{비}1550-{비}{강도1}1800-{비}{강도2}2100-{비}{강도1}2400- {천둥}{강도0}(SW)1520-{천둥}{강도1}(SW)1530-{뇌전}{강도1}(SW 3~4)1535-{뇌전}{강도1}(SW{이동}Z 1)1540-{뇌전}{강도0}(Z{이동}NE 4~5)1547-1550. {천둥}{강도0}(S)2043-2046.,N/A
108,서울,2016-07-02,23.5,20.6,0630,27.7,1645,0.5,1,2.0,121,6.17,4.0,6.4,200,1245,4.1,290,2011,2.4,2061,270,19.8,56,1646,81.4,23.2,994.9,1007.7,2330,999.2,0003,1004.7,14.7,4.3,1600,1.58,13.17,N/A,N/A,N/A,N/A,N/A,8.0,6.1,24.8,20.2,24.8,24.2,24.0,23.0,23.9,22.9,21.4,16.0,14.1,2.8,4.1,N/A,-{비}-{비}{강도0}0300-{비}{강도0}0600-0610. {박무}0040-{박무}{강도1}0300-{박무}{강도1}0600-0620.,N/A
108,서울,2016-07-03,23.5,21.1,0449,26.8,1711,N/A,N/A,N/A,N/A,N/A,N/A,5.8,160,1503,3.3,160,1510,1.6,1363,140,17.6,50,1743,70.4,20.1,999.5,1010.4,1104,1007.4,0001,1009.3,14.7,3.8,1500,1.4,12.08,N/A,N/A,N/A,N/A,N/A,6.5,3.6,23.6,17.7,23.8,23.9,24.2,23.1,24.0,22.6,21.5,16.4,14.1,2.6,3.8,N/A,{박무}0555-{박무}{강도0}0600-{박무}{강도0}0900-0912. {연무}0905-{연무}{강도0}1200-1330.,N/A
