등록번호,처리상태,관할기관,행정구역,노선,방향,지번주소,도로명주소,파손종류
20230925140010001,보수,남부,금천구,시흥~신림선,시흥대교 (시흥동 996),금천구 시흥동 1000-123,금천구 금하로 707,포트홀
20230925135611001,보수,남부,금천구,시흥~신림선,시흥대교 (시흥동 996),,금천구 금하로 733,포트홀
20230925135543001,보수,남부,동작구,시흥~중림선,,동작구 신대방동 500-8,영등포구 여의대방로 107,포트홀
20230925135525001,보수,남부,영등포구,시흥~중림선,,영등포구 신길동 4321,동작구 여의대방로 80,포트홀
20230925135427001,보수,남부,영등포구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),영등포구 신길동 4785,영등포구 여의대방로 65,포트홀
20230925135220001,보수,남부,서초구,사당~암사선,신창아파트R (암사동462),서초구 방배동 868-23,서초구 서초대로 61,포트홀
20230925133714001,보수,남부,서초구,사당~암사선,신창아파트R (암사동462),,서초구 서초대로 30,포트홀
20230925133645001,보수,남부,서초구,방배~잠실선,아시아선수촌아파트 (잠실7동86),서초구 방배동 503-2,서초구 효령로 28,포트홀
20230925046360010,보수,시설관리공단,강남구,우면~수서선,수서역 (수서동438-1),서울 강남구 개포동 1277,서울특별시 강남구 논현로2길 46,포트홀
20230925046342010,보수,시설관리공단,강남구,동부간선,노원구 상계동시계,서울 강남구 삼성동 186-6,,포트홀
20230925046330010,보수,강서,구로구,,,서울 구로구 가리봉동 121-50,서울특별시 구로구 구로동로 13,포트홀
20230925046329010,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),서울 영등포구 여의도동 70-4,,포트홀
20230925046304010,보수,시설관리공단,마포구,,,서울 마포구 상암동 1536-6,,포트홀
20230925046276010,보수,강서,양천구,독산~등촌선,등촌동로타리 (등촌동 505-23),서울 양천구 목동 613-11,서울특별시 양천구 등촌로 228,포트홀
20230925046260010,보수,강서,영등포구,과해~삼성선,삼성동171-3,서울 영등포구 영등포동7가 94-4,서울특별시 영등포구 버드나루로12가길 13,포트홀
20230925046259010,보수,강서,영등포구,과해~삼성선,김포공항 정문 (과해동624-10),서울 영등포구 영등포동7가 94-4,서울특별시 영등포구 버드나루로12가길 13,포트홀
20230924900132010,보수,성동,동대문구,,,서울 동대문구 전농동 620-67,서울특별시 동대문구 왕산로 202-1,포트홀
20230924046136010,보수,강서,구로구,독산~등촌선,독산동길 (독산동 178-7),서울 구로구 가리봉동 121-50,서울특별시 구로구 구로동로 15,포트홀
20230923900145010,보수,강서,영등포구,,,서울 영등포구 양화동 1-89,,포트홀
20230923600009070,보수,남부,관악구,,,서울 관악구 봉천동 976-15,서울특별시 관악구 봉천로 344,포트홀
20230923600002070,보수,동부,강남구,,,서울 강남구 신사동 667-35,서울특별시 강남구 압구정로 324,포트홀
20230923163148001,보수,성동,중랑구,온수~망우선,,중랑구 상봉동 160-7,중랑구 망우로 272(상봉역 중랑우체국버스정류장),포트홀
20230923162728001,보수,성동,광진구,노유~중곡선,,광진구 자양동 2-5,광진구 능동로 95,포트홀
20230923162618001,보수,성동,성동구,한남~응봉선,,성동구 금호동4가 1202-1,성동구 독서당로 276 (276-1),포트홀
20230923162342001,보수,성동,중랑구,휘경~면목선,,중랑구 면목동 49-30,중랑구 겸재로 185,포트홀
20230923162020001,보수,성동,중랑구,온수~망우선,,중랑구 상봉동 160-7,중랑구 망우로 278-1(상봉역 중랑우체국버스정류장),포트홀
20230923161807001,보수,성동,중랑구,온수~망우선,,중랑구 상봉동 160-3,중랑구 망우로 330,포트홀
20230923161606001,보수,성동,성동구,을지~둔촌선,,성동구 상왕십리동 759-1,성동구 왕십리로 390,포트홀
20230923161436001,보수,성동,광진구,노유~중곡선,,광진구 자양동 510-6,광진구 뚝섬로31길 20 능동로 대동아파트 앞,포트홀
20230923161243001,보수,성동,광진구,노유~중곡선,,광진구 화양동 2-50,광진구 능동로 143,포트홀
20230923161058001,보수,성동,광진구,구의선,,광진구 구의동 246-21,광진구 자양로 112,포트홀
20230923160953001,보수,성동,광진구,성수~자양선,,광진구 자양동 730,광진구 뚝섬로 642 (버스정류장),포트홀
20230923160743001,보수,성동,중랑구,온수~망우선,,중랑구 상봉동 160-7,중랑구 망우로 278-1 (상봉역 중랑우체국버스정류장),포트홀
20230923160725001,보수,성동,중랑구,온수~망우선,,중랑구 상봉동 160-7,중랑구 망우로 278-1 (상봉역 중랑우체국버스정류장),포트홀
20230923160046001,보수,성동,동대문구,온수~망우선,,동대문구 청량리동 819,동대문구 홍릉로 4-4 (왕산로 청량리역 2번 환승장),포트홀
20230923154623001,보수,성동,중랑구,봉우제선,,중랑구 면목동 282-7,중랑구 봉우재로 90-1,포트홀
20230923046030010,보수,서부,용산구,우면~중학선,우면동시계 (우면동418),서울 용산구 용산동2가 7-116,서울특별시 용산구 녹사평대로 222,포트홀
20230923046015010,보수,서부,마포구,서부간선,사천교로타리 (연희동446-13),서울 마포구 성산동 592,서울특별시 마포구 월드컵로 지하 190,포트홀
20230923046006010,보수,시설관리공단,강남구,동부간선,강남구 세곡동 시계,서울 강남구 대치동 78-28,,포트홀
20230923045994010,보수,북부,성북구,동교~월곡선,동교동로타리 (동교동149-4),서울 성북구 정릉동 892-5,서울특별시 성북구 정릉로10길 42-6,포트홀
20230923045986010,보수,시설관리공단,강남구,,,서울 강남구 개포동 146-2,,포트홀
20230922900505010,보수,동부,강남구,서초~개포선,우면3거리로타리 (서초동418),서울 강남구 개포동 198,서울특별시 강남구 삼성로 40,포트홀
20230922900043010,보수,동부,강남구,세곡~상계선,상계동시계 (상계1동1203),서울 강남구 수서동 740,,포트홀
20230922600041070,보수,강서,양천구,신월~신당선,신월I.C,서울 양천구 목동 919-1,,포트홀
20230922600006070,보수,강서,강서구,방화~염창선,개화국교앞 (방화동518-7),서울 강서구 가양동 89-20,서울특별시 강서구 양천로 373,포트홀
20230922600004070,보수,시설관리공단,마포구,내부순환도시고속도로,마포구 성산동,서울 마포구 망원동 222,,포트홀
20230922133405001,보수,강서,강서구,고척~가양선,고척동3거리로타리 (고척동76),,강서구 강서로13길 3,포트홀
20230922133351001,보수,강서,양천구,방화~사가정선,행주대교,양천구 신정동 738-1,양천구 신정로14길 6,포트홀
20230922133336001,보수,강서,영등포구,,,,영등포구 경인로 790-1,포트홀
20230922133316001,보수,강서,영등포구,온수~망우선,중랑구시계 (망우동산52-4),,영등포구 경인로 870,포트홀
20230922133300001,보수,강서,영등포구,의사당선,여의교로타리 (KBS별관),영등포구 여의도동 4-6,영등포구 의사당대로 154,포트홀
20230922133247001,보수,강서,영등포구,여의도선,여의교 (여의도동56),,영등포구 여의동로 257,포트홀
20230922133232001,보수,강서,영등포구,여의도선,여의교 (여의도동48-3),,영등포구 63로 10,포트홀
20230922133219001,보수,강서,강서구,,,강서구 화곡동 1106-2,강서구 공항대로 396,포트홀
20230922133206001,보수,강서,강서구,과해~삼성선,,강서구 마곡동 730-310,강서구 공항대로 103,포트홀
20230922133148001,보수,강서,강서구,방화~염창선,양화교,강서구 방화동 562-1,강서구 양천로 60,포트홀
20230922085438001,보수,강서,영등포구,궁동~영등포선,영등포로타리 (영등포동1가94),영등포구 양평동4가 93-1,영등포구 양평로 113,포트홀
20230922085423001,보수,강서,영등포구,궁동~영등포선,구로구시계 (궁동 산1-71),영등포구 당산동6가 340-5,영등포구 양평로 52,포트홀
20230922085412001,보수,강서,영등포구,궁동~영등포선,구로구시계 (궁동 산1-71),,영등포구 양평로 58,포트홀
20230922085353001,보수,강서,영등포구,영등포~당산선,화학시험연구원 (영등포동 8가 87-1),영등포구 영등포동8가 82-4,영등포구 영중로 154,포트홀
20230922085346001,보수,강서,영등포구,영등포~당산선,화학시험연구원 (영등포동 8가 87-1),,영등포구 영중로 154,포트홀
20230922085330001,보수,강서,영등포구,영등포~당산선,화학시험연구원 (영등포동 8가 87-1),영등포구 영등포동3가 31,영등포구 영중로 34,포트홀
20230922085322001,보수,강서,영등포구,영등포~당산선,화학시험연구원 (영등포동 8가 87-1),,영등포구 영중로 36,포트홀
20230922085305001,보수,강서,영등포구,온수~망우선,중랑구시계 (망우동산52-4),,영등포구 경인로 788,포트홀
20230922085245001,보수,강서,영등포구,온수~망우선,중랑구시계 (망우동산52-4),영등포구 문래동1가 57-3,영등포구 경인로 722-1,포트홀
20230922085230001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),구로구 신도림동 413-2,구로구 경인로 620-1,포트홀
20230922085224001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),,구로구 경인로 618,포트홀
20230922085210001,보수,강서,구로구,온수~망우선,오류동시계 (온수동산17),구로구 고척동 63-5,구로구 경인로 433-1,포트홀
20230922085204001,보수,강서,구로구,온수~망우선,오류동시계 (온수동산17),구로구 고척동 63-5,구로구 경인로 433-1,포트홀
20230922085146001,보수,강서,구로구,오류~대림선,썬프라자백화점 (대림동 909-2),구로구 궁동 213-23,구로구 오리로 1265,포트홀
20230922085140001,보수,강서,구로구,오류~대림선,썬프라자백화점 (대림동 909-2),구로구 궁동 213-23,구로구 오리로 1265,포트홀
20230922085110001,보수,강서,양천구,구로~염창선,광명고가차도 (구로1동 시계),양천구 목동 119-2,양천구 안양천로 1179,포트홀
20230922085056001,보수,강서,강서구,고척~가양선,고척동3거리로타리 (고척동76),,강서구 강서로 47,포트홀
20230922085022001,보수,강서,강서구,남부순환로~공항로,남부순환로 (외발산동 213),강서구 내발산동 739-12,강서구 마곡중앙로 11,포트홀
20230922085015001,보수,강서,강서구,남부순환로~공항로,남부순환로 (외발산동 213),강서구 내발산동 739-12,강서구 마곡중앙로 11,포트홀
20230922085001001,보수,강서,강서구,남부순환로~공항로,공항로 (내발산동 312-16),강서구 내발산동 739-12,강서구 강서로47길 158,포트홀
20230922084954001,보수,강서,강서구,남부순환로~공항로,공항로 (내발산동 312-16),,강서구 강서로47길 158,포트홀
20230922084927001,보수,강서,강서구,신월~화곡선,강서로 (화곡동401-15),강서구 화곡동 662-19,강서구 가로공원로 186,포트홀
20230922084915001,보수,강서,강서구,방화~사가정선,행주대교,,강서구 남부순환로 121,포트홀
20230922084859001,보수,강서,강서구,,,강서구 마곡동 749-11,강서구 발산로 40,포트홀
20230922084838001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 129,포트홀
20230922084834001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 129,포트홀
20230922084828001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130,포트홀
20230922084824001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130,포트홀
20230922084819001,보수,강서,양천구,궁동~영등포선,구로구시계 (궁동 산1-71),양천구 목동 904-4,양천구 목동서로 130,포트홀
20230922084705001,보수,강서,양천구,목동선,양평교서단 (목동910),,양천구 목동동로 150,포트홀
